Provinsi,Destinasi,Rating,Alamat,Detail,Jam Operasional,Biaya Masuk
Bengkulu ,Danau Biru Bengkulu,"3,9","7G88+MHX, Wilayah Kosong, Kec. Wilayah Kosong, Kabupaten Bengkulu Tengah, Bengkulu 38386","Ketika berkunjung ke sana, Kamu tak hanya dimanjakan oleh indahnya satu danau, melainkan dengan empat danau sekaligus. Sesuai dengan namanya, danau-danau tersebut memiliki air jernih berwarna biru. Untuk bisa mencapai ke sana Kamu harus merasakan lelahnya melewati bebatuan yang menanjak. Namun, lelah itu akan segera terbayar dengan keindahan yang ditawarkan Danau Biru.",Setiap Hari ( 24 Jam ) ,Rp 5.000
Bengkulu ,Danau Dendam Tak Sudah,4.2,"Dusun Besar, Kec. Singaran Pati, Kota Bengkulu, Bengkulu.","Nama danau ini memang unik karena konon dahulu terdapat sepasang kekasih yang menceburkan diri ke sana untuk bunuh diri. Hal itu dikarenakan hubungan mereka tidak mendapatkan restu dari orang tua si perempuan. Pemandangannya tidak perlu diragukan lagi keindahannya. Berlokasi di Dusun Besar yang masih berada di Kota Bengkulu, pengunjung tidak akan kesulitan untuk mencapainya. Sekitar danau tersebut terdapat beberapa tanaman langka seperti anggrek matahari dan juga hewan khas daerah tersebut yakni siamang. Pengunjung juga dapat menikmati hidangan khas Bengkulu di rumah makan sekitarnya.",Setiap Hari ( 24 Jam ) ,Rp 3.000
Bengkulu ,Bendungan PLTA Musi,4.2,"CGM4+R7Q, Ujan MAS Atas, Kec. Ujan Mas, Kabupaten Kepahiang, Bengkulu 38386","Sungai Musi adalah salah satu sungai terpanjang yang ada di Indonesia. Dengan panjangnya tersebut, menyimpan beberapa titik di sekitar bantarannya. Hulu dari sungai tersebut berada di Bengkulu, tepatnya daerah Ujan Mas. Pada daerah tersebutlah dibangun sebuah Pembangkit Listrik Tenaga Air (PLTA) yang tidak hanya bermanfaat untuk memproduksi tenaga listrik, namun juga mempunyai pemandangan yang elok. Bangunan yang megah tersebut berpadu dengan aliran sungai yang mengalir nampak mengagumkan untuk dipandang dan juga tentunya diabadikan melalui foto-foto yang dipotret.",Setiap Hari ( 08.00  -  18.00 WIB  ),Gratis
Bengkulu ,Wisata Mangrove Bengkulu,4.3,"Padang Serai, Kec. Kp. Melayu, Kota Bengkulu, Bengkulu 38216","Terletak pada sebuah pulau sebelah barat Sumatra dengan jarak kurang lebih 20 kilometer dari jantung Kota Bengkulu, hutan tersebut merupakan salah satu kawasan konservasi alam. Menampilkan pemandangan pepohonan bakau, tempat tersebut nampak cukup eksotis untuk dikunjungi oleh siapapun yang hendak berwisata di provinsi tersebut. Untuk menjelajahinya, pengunjung dapat menggunakan perahu nelayan yang disewakan. Pemandangan hijaunya hutan mangrove, tidak akan mengecewakan wisatawan yang singgah. Selain itu, tidak jauh dari sana juga terdapat hamparan pantai pasir putih yang nampak indah. Pulau ini memang cocok untuk tempat berfoto menangkap momen yang ada.",Setiap Hari ( 24 Jam ) ,Gratis
Bengkulu ,Bukit Kaba Bengkulu,4.5,"Sambirejo, Kec. Selupu Rejang, Kabupaten Rejang Lebong, Bengkulu","Destinasi yang satu ini akan membawa Kamu melihat indahnya kawah aktif yang sangat cantik dari atas bukit. Tersedia dua cara untuk bisa mencapai puncak bukit ini, yaitu dengan menyewa ojek motor dan yang kedua dengan berjalan kaki. Selama perjalanan, Kamu akan disuguhkan dengan hijaunya perkebunan sayur serta sungai dengan aliran air yang jernih. Kicauan burung yang terdengar juga akan menemani perjalanan Kamu.",Setiap Hari ( 24 Jam ) ,Rp 3.000
Bengkulu ,Goa Kacamata Lebong,4.1," V5PP+79F, Lebong Tambang, Kec. Lebong Utara, Kabupaten Lebong, Bengkulu 39264","Tempat ini dahulu merupakan salah satu penambangan emas pada masa pemerintahan Hindia Belanda. Setelah hasil alamnya habis, tempat tersebut ditinggalkan. Objek ini berada di tebing berbatu dengan 2 bibir goa sehingga nampak seperti kacamata. Oleh karena itu, tempat tersebut dinamakan demikian. Berada di daerah Desa Lebong, destinasi ini memberikan pengalaman berlibur yang berbeda. Pengunjung dapat menikmati sebuah area tambang yang sudah tidak dipakai dengan berbagai pahatan di dalamnya karena proses eksplorasi. Waktu yang direkomendasikan untuk singgah ke sana yakni sekitar pukul 9 pagi karena sinar matahari dapat menerangi bagian dalamnya.",Setiap Hari ( 24 Jam ) ,Gratis
Bengkulu ,Bukit Batu Kandis,4.3,"7CQV+HC7, Jl. Bengkulu - Kepahiang, Durian Demang, Karang Tinggi, Kabupaten Bengkulu Tengah, Bengkulu 38382","Daya tarik dari bukit yang bernama Kandis ini yakni bentuknya yang menyerupai Spink di Mesir serta adanya kolam mata air yang terdapat di puncak bukit. Kolam tersebut memiliki air yang cukup jernih. Di sana Kamu bisa melakukan olah raga yang cukup memacu adrenalin yakni panjat tebing. Selain itu, Kamu juga bisa mendirikan tenda di sana sambil menikmati eloknya pemandangan.",Setiap Hari ( 24 Jam ) ,Rp 5.000
Bengkulu ,Benteng Marlborough Bengkulu,4.6,"Jl. Benteng, Kebun Keling, Kec. Teluk Segara, Kota Bengkulu, Bengkulu.","Benteng Marlborough (Inggris: Fort Marlborough) adalah benteng peninggalan Inggris di Kota Bengkulu. Benteng ini didirikan oleh East India Company (EIC) tahun 1714-1719 di bawah pimpinan gubernur Joseph Callet sebagai benteng pertahanan Inggris.[1] Benteng ini didirikan di atas bukit buatan, menghadap ke arah Kota Bengkulu dan memunggungi Samudra Hindia. Benteng ini pernah dibakar oleh rakyat Bengkulu; sehingga penghuninya terpaksa mengungsi ke Madras. Mereka kemudian kembali tahun 1724 setelah diadakan perjanjian. Tahun 1793, serangan kembali dilancarkan. Pada insiden ini seorang opsir Inggris, Robert Hamilton, tewas. Dan kemudian pada tahun 1807, residen Thomas Parr juga tewas. Keduanya diperingati dengan pendirian monumen-monumen di Kota Bengkulu oleh pemerintah Inggris.",Setiap Hari ( 08.00  -  17.00 WIB ),Rp 3.000
Bengkulu ,Rumah Bekas Kediaman Bung Karno,4.7,"Jl. Soekarno Hatta No.8, Anggut Atas, Kec. Gading Cemp., Kota Bengkulu, Bengkulu 38222","Presiden pertama Indonesia pernah diasingkan ke provinsi ini mulai tahun 1938 hingga 1942 setelah menyelesaikan pengasingannya di Flores. Rumah yang dipakai oleh Ir. Soekarno tersebut merupakan bangunan dengan kombinasi gaya China dan juga Eropa. Rumah tersebut nampak indah dan dapat memberikan pengalaman liburan klasik yang unik. Berlokasi di daerah Anggut Atas, pengunjung akan sangat mudah mengaksesnya karena masih berada di area perkotaan.

",Setiap Hari ( 08.00  -  17.00 WIB ),Rp 3.000
Bengkulu ,Kebun Teh Kabawetan,4.6,"9HXW+84Q, Sido Makmur, Kec. Kabawetan, Kabupaten Kepahiang, Bengkulu 39372",Kebun teh yang berada di ketinggian sekitar 600-1000 mdpl ini menawarkan pemandangan pegunungan yang hijau serta deretan tanaman  teh yang asri dan elok. Destinasi ini bisa membuat refresh pikiran Kamu. Di sana Kamu bisa berfoto dengan latar belakang barisan teh yang hijau. Untuk mengisi perut setelah asyik berkeliling kebun Kamu bisa mampir ke warung-warung kecil yang ada di sekitar destinasi wisata ini.,Setiap Hari ( 08.00  -  17.00 WIB ),Rp 5.000
Bengkulu ,Danau Suro Bengkulu,3.9,"CGX4+67G, Suro Ilir, Kec. Ujan Mas, Kabupaten Kepahiang, Bengkulu 39125","Terdapat satu lagi danau yang ada di provinsi yang satu ini, tepatnya berada di Kabupaten Kapahiang. Ialah danau Suro dengan pemandangan yang begitu indah. Menampilkan potret pegunungan dan hutan hijau nan asri, tempat ini sangat disayangkan jika tidak dikunjungi. Berlokasi di daerah Ujan Mas, objek ini ternyata merupakan hasil dari bendungan PLTA Sungai Musi. Tidak hanya sebagai tempat berekreasi, danau tersebut nampaknya juga bermanfaat bagi masyarakat sekitar. Banyak dari mereka yang menggunakannya untuk budidaya ikan dengan keramba.",Setiap Hari ( 08.00  -  18.00 WIB ),Rp 5.000
Bengkulu ,Danau Mas Harun Bastari,4.2,"GMW4+FCC, Karang Jaya, Kec. Selupu Rejang, Kabupaten Rejang Lebong, Bengkulu 39119","Danau Mas Harun Bastari merupakan sebuah danau yang berada di antara perbukitan hijau yang elok dan asri. Aktivitas yang bisa Kamu lakukan di sana seperti memancing atau berkeliling danau dengan perahu. Fasilitas yang disediakan oleh pengelola cukup lengkap. Fasilitasnya seperti area parkir, area kuliner, sewa perahu, area bermain anak, toilet, gedung serbaguna, villa serta adanya pos penjagaan.",Setiap Hari ( 06.00  -  18.00 WIB ),Rp 10.000
Bengkulu ,Pantai Padang Betuah,4.3,"86V5+HQR, Padang Betuah, Kec. Pd. Klp., Kabupaten Bengkulu Tengah, Bengkulu","Surga tersembunyi yang ada di Bengkulu ini, menawarkan keindahan pantai serta danau alami yang menawan. Destinasi wisata ini memang menyuguhkan pantai sekaligus danau yang dibatasi dengan eloknya pasir putih. Kamu bisa memancing di pantai yang terkenal dengan julukan surga ikan ini sembari menikmati angin sepoi dan hijaunya pepohonan. Di sana Kamu juga bisa melihat adanya sumur besar berdiameter sekitar 90 meter.",Setiap Hari ( 24 Jam ) ,Rp 2.000
Bengkulu ,Curug Sembilan Bengkulu,4.4,"P659+9R8, Tanah Hitam, Marga Sakti, Kec. Padang Jaya, Kabupaten Bengkulu Utara, Bengkulu 38657","Salah satu air terjun paling indah yang ada di Indonesia ini, memiliki 9 tingkatan sekaligus. Pemandangan yang disajikan benar-benar akan memanjakan mata Kamu. Tempat ini bisa menjadi spot foto terbaik Kamu. Dinginnya air serta segarnya udara, ditambah pepohonan rindang yang berada di tebing-tebing curug akan membuat Kamu melupakan sejenak penat di kepala.",Setiap Hari ( 24 Jam ) ,Rp 5.000
Bengkulu ,Danau Nibung Mukomuko,4.2,"Bandar Ratu, Kec. Kota Mukomuko, Kabupaten Mukomuko, Bengkulu","Danau Nibung merupakan sebuah danau yang berada di kawasan hutan lindung, sehingga udara di sana sudah pasti segar. Kamu bisa berkeliling danau dengan menggunakan perahu, sembari menikmati keindahan yang ada. Fasilitas yang bisa Kamu peroleh di sana seperti area parkir, gazebo, wahana air, spot-spot foto yang instagramable, villa, mushola serta warung-warung makan untuk mengenyangkan perut Kamu.",Setiap Hari ( 24 Jam ) ,Rp 5.000
Bengkulu ,Pantai Linau Bengkulu,4.5,"Jalan Lintas Barat, Linau, Maje, Kabupaten Kaur, Bengkulu 38963","Dengan bentuknya yang memanjang, membuat provinsi di Pulau Sumatera tersebut memiliki garis pantai yang cukup panjang. Dengan kondisi seperti itu, terdapat banyak pantai-pantai indah di sana. Salah satunya yaitu Pantai Linau yang berada di Kabupaten Kaur. Tempat ini menampilkan sebuah pemandangan indah pasir putih seperti halnya destinasi dunia yang mengagumkan. Selain itu, daya tarik lain dari objek wisata yang satu ini yakni deretan batuan karang di bawah laut sekitarnya masih nampak asri nan alami. Airnya yang nampak jernih terlihat bening kebiru-biruan membuat penampakan dasar lautnya dapat dilihat oleh mata telanjang. Wisatawan juga dapat merasakan santapan makanan laut terutama gurita yang dijajakan di sana.

",Setiap Hari ( 24 Jam ) ,Rp 5.000
Bengkulu ,Pulau Enggano Bengkulu,4.3,"Kec. Enggano, Kabupaten Bengkulu Utara, Bengkulu",Pulau ini termasuk bagian terluar dari Indonesia dan memiliki berbagai pesona di dalamnya. Banyak hal dapat didapatkan oleh siapapun yang menyinggahinya. Di bagian tengahnya terdapat sebuah danau air tawar yang memukau serta taman burung. Pulau yang masih termasuk Kabupaten Bengkulu Utara ini juga tentunya mempunyai pesona pantai serta kenampakan lautnya yang menakjubkan. Wisatawan dapat menikmati kealamian pantai pasir putih dengan berselancar ataupun snorkeling.,Setiap Hari ( 24 Jam ) ,Gratis
Bengkulu ,Air Terjun Singkai,4.5,"9F3H+2VP, Lubuk Selandak, Kec. Teramang Jaya, Kabupaten Mukomuko, Bengkulu 38764","Tempat wisata ini berada di Kabupaten Muko-Muko. Air terjun yang cukup tinggi ini menampilkan kenampakan indah Desa Lubuk Selandak yang ada di sekitarnya. Ketinggian airnya dapat mencapai kurang lebih 80 meter. Banyak hal dapat dilakukan oleh pengunjung yang berwisata ke tempat tersebut. Hawa sejuknya sangat cocok digunakan untuk menikmati airnya dengan berenang. Selain itu, tentu saja wisatawan dapat mengabadikan momen karena beberapa titik sangat cocok digunakan untuk berfoto-foto.",Setiap Hari ( 24 Jam ) ,Rp 5.000
Lampung,Taman Nasional Way Kambas,4.3,"Kabupaten Lampung Timur, Lampung","Taman Nasional Way Kambas adalah sebuah taman nasional seluas 1.300 kilometer persegi di provinsi Lampung, Sumatera bagian selatan, Indonesia. Terdiri dari hutan rawa dan hutan hujan dataran rendah, sebagian besar merupakan pertumbuhan sekunder akibat penebangan ekstensif pada tahun 1960-an dan 1970-an. Meskipun populasinya menurun, taman ini masih memiliki beberapa harimau sumatera, gajah sumatera, dan badak sumatera yang terancam punah. Ini juga menyediakan pengamatan burung yang sangat baik, dengan bebek kayu bersayap putih yang langka di antara lebih dari 400 spesies yang ada di taman. Ancaman terhadap taman ini adalah perburuan liar dan hilangnya habitat akibat pembalakan liar. Upaya konservasi antara lain patroli dan pendirian Suaka Badak Sumatera dan Pusat Konservasi Gajah. Pada tahun 2016, Way Kambas secara resmi dinyatakan sebagai Taman Warisan ASEAN.",Setiap Hari ( 08.00  - 18.00 WIB ),Rp 7.000
Lampung,Taman Nasional Bukit Barisan Selatan,4.4,Lampung,"Taman Nasional Bukit Barisan Selatan adalah sebuah taman nasional di Sumatera, Indonesia. Taman yang terletak di sepanjang pegunungan Bukit Barisan, memiliki luas total 3.568 km², dan mencakup tiga provinsi: Lampung, Bengkulu, dan Sumatera Selatan. Bersama dengan Taman Nasional Gunung Leuser dan Kerinci Seblat membentuk Situs Warisan Dunia, Warisan Hutan Hujan Tropis Sumatera.",Senin - Jumat ( 07.30  -  16.00 WIB ),Rp 15.000
Lampung,Puncak Mas Bandar Lampung,4.4,"H6HH+R98, Jl. PB. Marga, Sukadana Ham, Kec. Tj. Karang Bar., Kota Bandar Lampung, Lampung 35215","Puncak Mas Lampung menjadi spot terbaik bagi mereka yang sedang bingung mencari tempat wisata Lampung, yang cocok sebagai destinasi wisata keluarga saat liburan tiba. Puncak Mas Lampung menjadi lokasi terbaik untuk melepas penat dari setumpuk pekerjaan yang tidak ada habisnya. Udara, dan pemandangan di lokasi tersebut memberikan nuansa nyaman bagi para pengunjung yang datang.",Setiap Hari ( 24 Jam ) ,Rp 20.000
Lampung,Water Park Lembah Hijau,4.2,"H6PJ+6W5, Sukadana Ham, Tanjungkarang Barat, Bandar Lampung City, Lampung 35116","Taman Wisata Lembah Hijau Lampung adalah destinasi wisata keluarga yang tak pernah sepi dikunjungi wisatawan. Terletak di Bandar Lampung, tempat ini menawarkan sarana edukasi sekaligus rekreasi alam di lahan seluas 30 hektar. Keindahan alam berpadu dengan wahana-wahana menarik di tempat ini tak berhenti memanjakan pengunjung. Terdapat banyak wahana yang tersedia di objek wisata ini. Ada wahana air, outbound, tempat berkemah, wahana permainan, hingga water park. Namun, salah satu yang paling digemari di sini adalah Taman Satwa. Di taman ini, pengunjung akan menyaksikan 465 satwa dari 65 jenis binatang.",Setiap Hari ( 08.00  - 17.00 WIB ),Rp 55.000
Lampung,Menara Siger Lampung,4.3,"Jalan Lintas Sumatra, Bakauheni, Kec. Bakauheni, Kabupaten Lampung Selatan, Lampung 35592","Menara Siger, yang dalam bahasa Indonesia dikenal sebagai Menara Siger, adalah sebuah menara yang merupakan titik nol di Sumatera bagian selatan. Terlihat jelas saat memasuki pelabuhan Bakauheni, dan sudah menjadi ciri khas pintu gerbang provinsi Lampung. ""Siger"" mendapatkan namanya dari topi adat tradisional untuk pengantin dalam budaya Lampung. Menara ini berwarna kuning dan merah, melambangkan warna emas dari topi adat pengantin wanita. Menara ini juga berbentuk mahkota dan terdiri dari sembilan seri yang melambangkan sembilan bahasa Lampung. Bangunan ini juga dihiasi dengan Tapis, kain tradisional Lampung. Diresmikan oleh Gubernur Provinsi Lampung, Sjachroedin ZP Pada pembukaan, gubernur masuk ke menara bersama dengan duta besar dari Kroasia, Sri Lanka, Jepang, Palestina, Afghanistan, Singapura,",Setiap Hari ( 24 Jam ) ,Rp 10.000
Lampung,Air Terjun Curup Gangsa,4.4," 8CJ8+FRQ, Way City, Kasui, Kabupaten Way Kanan, Lampung 34767","Curup Gangsa, salah satu objek wisata air terjun yang sangat indah di Kabupaten Way Kanan, Lampung, tetapi masih banyak yang belum mengetahuinya. Bagi para pengunjung, objek wisata ini merupakan surga destinasi yang tersembunyi yang terletak di Lampung. Sepanjang perjalanan, Anda akan menemukan banyak pepohonan rimbun yang menyejukan mata seperti perkebunan kopi, lada dan lain-lain.",Setiap Hari ( 08.00  -  18.00 WIB ),Rp 10.000
Lampung,Museum Lampung Rajabasa,4.4,"Jl. ZA. Pagar Alam No.64, Gedong Meneng, Kec. Rajabasa, Kota Bandar Lampung, Lampung 35141","Museum Tanah Lampung atau Museum Lampung, adalah sebuah museum yang terletak di Kota Bandar Lampung, provinsi Lampung, Indonesia. Beralamat di Jalan ZA Pagar Alam No.64 Bandar Lampung. Museum ini merupakan museum pertama dan terbesar di provinsi Lampung dan merupakan kebanggaan pemerintah provinsi Lampung.",Senin - Sabtu ( 08.00  -  14.00 WIB ),Rp 1.000
Lampung,Rumah Adat Jajar Intan,4.8,"Jl. Putri Balau No.30A, Kec. Kedamaian, Kota Bandar Lampung, Lampung.","cagar budaya Rumah Adat Jajar Intan. Rumah-rumah panggung dengan ornamen khas adat Lampung ini berdiri kokoh dan sangat terawat. Tempat ini biasanya digunakan untuk upacara adat atau begawi oleh masyarakat Lampung. Rumah panggung ini dibangun pada tahun 1998 dengan filosofi yang sama dengan rumah jaman terdahulu, dimana masyarakat lampung masih tinggal di hutan. Rumah kayu dibangun dengan panggung, atau istilahnya rumah panggung, bertujuan untuk menghindari hewan buas seperti harimau masuk ke dalam rumah.",Setiap Hari ( 24 Jam ) ,Gratis
Lampung,Museum Mahkota Dipuncak Nur,4.6,"Jl. Sultan H. No.45, Sepang Jaya, Kec. Kedaton, Kota Bandar Lampung, Lampung.","museum mahkota Dipuncak Nur menghadirkan pesona rumah adat panggung khas Lampung lengkap dengan ornamennya. Museum Mahkota Dipuncak Nur dirawat dan dijaga secara temurun oleh pewaris sedarah untuk menjaga jati diri adat istiadat Lampung. Di dalam Museum rumah panggung ini, dipamerkan berbagai peralatan, perhiasan dan pakaian adat Lampung, senjata pusaka adat Lampung yaitu Terapang atau Keris Gabus, hingga kain-kain khas. Dan yang paling disoroti adalah singgasana yang terukir indah. ",Setiap Hari ( 24 Jam ) ,Rp 1.000
Lampung,Museum Kupu-Kupu di Taman Gita Persada,4.2,"Taman Kupu-kupu Gita Persada, Jl. Wan Abdurrahman, Hutan, Kec. Hutan, Lampung, 35158","Menikmati indahnya sayap kupu-kupu dengan suasana rimbunnya pepohonan, bisa Anda dapatkan di taman kupu-kupu Gita Persada. Ide mendirikan museum yang berdiri pada tahun 1997 ini dicetuskan untuk menghindari kepunahan massal serangga bersayap cantik ini akibat eksploitasi berlebihan. Ratusan jenis kupu-kupu berhasil dikembangbiakkan di dalam penangkaran Taman ini. Sambil menikmati kepakan sayap kupu-kupu, jika beruntung Anda akan dapat melihat proses kupu-kupu dewasa yang keluar dari kepompong. Eduwisata menjadi lengkap dengan mempelajari metamorfosis ulat menjadi kupu-kupu secara langsung.",Setiap Hari ( 08.00  - 17.00 WIB ),Rp 10.000
Lampung,Museum Nasional Ketransmigrasian Lampung,4.2,"J4C4+4WW, Jl.Ahmad yani masuk 50meter dari gapura musium transmigrasi pesawaran Sukaraja 6, Sukaraja, Kec. Gedong Tataan, Kabupaten Pesawaran, Lampung 35371","Museum Nasional Ketransmigrasian ini terletak 20km dari Bandar Lampung dengan waktu tempuh jalur darat selama 30 menit. Lokasi tepatnya berada di Kabupaten Pesawaran. Merupakan museum transmigrasi pertama dan satu-satunya di dunia, museum ini memberikan informasi sejarah mengenai transmigrasi di Indonesia pada jaman penjajahan kolonial Belanda pada tahun 1905.",Senin - Jumat ( 08.00  -  16.00 WIB ),Rp 1.000
Lampung,Alam Wawai Eco Park,4.2,"Jl. H Hasan Rais, Sukadana Ham, Kec. Tanjungkarang Barat, Kota Bandar Lampung, Lampung.","Alam Wawai Eco Park buka mulai pukul 10 pagi sampai 5 sore. Taman ini dikenakan tiket masuk sebesar 20 ribu untuk satu orang pengunjung. Lokasinya berada di dekat Taman Lembah Hijau. Tepatnya berlokasi di Tanjung Karang Barat, Bandar Lampung. Taman ini merupakan tempat terbaik untuk menikmati betapa indahnya kota Bandar Lampung dari atas ketinggian. Menarinya lagi pemandangan yang disuguhkan tidak hanya keindahan kota, melainkan juga view yang menghadap lautan. Disediakan fasilitas berkemah untuk para pengunjung yang ingin bermalam di Alam Wawai Eco Park.",Seiap Hari ( 10.00  - 17.00 WIB ),Rp 20.000
